arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,clean_date
ARR0008484,04-09-2026,MANDI_039,Sugarcane,Pusa-1121,49169.0,KGS,63.0,49169.0,2026-04-09
ARR0007108,28/02/2026,MANDI_055,Maize,PBW-343,22.572,T,108.0,22.572,2026-02-28
ARR0000675,02.07.2026,MANDI_050,Cotton,HD-2967,176.92,qtl,12.0,176.92,2026-02-07
ARR0005515,2026/02/24,MANDI_054,Mustard,,178.87,Qtl,70.0,178.87,2026-02-24
ARR0023195,01.05.2026,MANDI_036,Mustard,Premium,40.870999999999995,MT,136.0,40.870999999999995,2026-01-05
ARR0008616,20/01/2026,MANDI_004,Mustard,Local,155.42,qtl,147.0,155.42,2026-01-20
ARR0011388,08/06/2026,MANDI_016,Mustard,Pusa-1121,"10,959.0 KG",,40.0,0.1,2026-08-06
ARR0009854,06/02/2026,MANDI_011,Maize,HD-2967,"39,228.0 KG",,136.0,0.39,2026-06-02
ARR0024014,21-Apr-2026,MANDI_017,Sugarcane,Hybrid,17.15,T,73.0,17.15,2026-04-21
ARR0006483,2026-04-29,MANDI_034,Sugarcane,,189.87,Qtl,93.0,189.87,2026-04-29
ARR0020999,2026-08-29,MANDI_013,Cotton,Pusa-1121,276.65 qtl,,73.0,276.65,2026-08-29
ARR0003190,09-Aug-2026,MANDI_027,Mustard,,44.707,MT,109.0,44.707,2026-08-09
ARR0013399,2026-04-05,MANDI_045,Wheat,Premium,415.6,Q,43.0,415.6,2026-04-05
ARR0018530,2026-08-31,MANDI_008,Cotton,,"5,680.0 KG",,108.0,0.05,2026-08-31
ARR0005184,2026-02-11,MANDI_026,Wheat,Local,1.057,MT,,1.057,2026-02-11
ARR0023040,19.02.2026,MANDI_038,Cotton,PBW-343,355.5,Qtl,18.0,355.5,2026-02-19
ARR0010762,2026-03-07,MANDI_038,Cotton,Pusa-1121,29679.000000000004,Kgs,140.0,29679.000000000004,2026-03-07
ARR0022839,07-06-2026,MANDI_024,Wheat,Premium,-322.05,Qtl,59.0,322.05,2026-07-06
ARR0000200,26.03.2026,MANDI_031,Wheat,,37.063,tonnes,117.0,37.063,2026-03-26
ARR0018054,03/02/2026,MANDI_021,Cotton,,71.58,quintal,126.0,71.58,2026-03-02
ARR0021355,07/01/2026,MANDI_053,Sugarcane,Local,34856.0,Kilo,8.0,34856.0,2026-07-01
ARR0009384,12/05/2026,MANDI_038,Rice,Premium,222.33 qtl,,141.0,222.33,2026-12-05
ARR0008050,04-27-2026,MANDI_022,Wheat,,22936.0,KG,107.0,22936.0,2026-04-27
ARR0016904,26/08/2026,MANDI_021,Cotton,Pusa-1121,"18,828.0 KG",,149.0,0.18,2026-08-26
ARR0021340,2026-03-10,MANDI_021,Wheat,HD-2967,13321.0,Kilo,77.0,13321.0,2026-03-10
ARR0013462,05-27-2026,MANDI_035,Mustard,Local,48838.0,KGS,102.0,48838.0,2026-05-27
ARR0013518,2026/08/03,MANDI_024,Wheat,Local,32.26,qtl,22.0,32.26,2026-08-03
ARR0022679,2026/06/22,MANDI_022,Rice,Premium,310.12,Q,,310.12,2026-06-22
ARR0021328,2026-06-17,MANDI_011,Rice,HD-2967,30.291000000000004,Tonnes,87.0,30.291000000000004,2026-06-17
ARR0002215,21/06/2026,MANDI_018,Mustard,PBW-343,"40,388.0 KG",,14.0,0.4,2026-06-21
ARR0021259,2026-03-07,MANDI_036,Wheat,Pusa-1121,201.02,Qtl,130.0,201.02,2026-03-07
ARR0008961,2026-06-03,MANDI_004,Mustard,Hybrid,269.64,qtl,19.0,269.64,2026-06-03
ARR0012533,2026-08-28,MANDI_015,Mustard,Local,164.03,Q,36.0,164.03,2026-08-28
ARR0005019,16.07.2026,MANDI_048,Mustard,Local,103.01,Qtl,66.0,103.01,2026-07-16
ARR0021299,23.07.2026,MANDI_050,Mustard,Premium,"17,815.0 KG",,113.0,0.17,2026-07-23
ARR0014712,2026/02/24,MANDI_041,Wheat,PBW-343,2.2489999999999997,MT,63.0,2.2489999999999997,2026-02-24
ARR0018335,01-29-2026,MANDI_028,Maize,Pusa-1121,22.728,MT,20.0,22.728,2026-01-29
ARR0006137,04/06/2026,MANDI_048,Maize,PBW-343,23.148,tonnes,47.0,23.148,2026-04-06
,19.05.2026,MANDI_023,Sugarcane,PBW-343,41.294,T,128.0,41.294,2026-05-19
ARR0021669,06-20-2026,MANDI_012,Maize,Hybrid,46353.0,Kgs,137.0,46353.0,2026-06-20
ARR0003712,07-02-2026,MANDI_057,Wheat,Premium,257.08,quintal,,257.08,2026-07-02
ARR0001924,06.06.2026,MANDI_054,Rice,HD-2967,440.88,Quintals,,440.88,2026-06-06
ARR0023382,2026-04-03,MANDI_013,Wheat,Premium,1855.0,kg,74.0,1855.0,2026-04-03
ARR0024128,2026-03-24,MANDI_027,Maize,HD-2967,120.76 qtl,,64.0,120.76,2026-03-24
ARR0006109,15/07/2026,MANDI_039,Rice,Local,496.52 qtl,,115.0,496.52,2026-07-15
ARR0012814,07/05/2026,MANDI_024,Sugarcane,Hybrid,34975.0,kg,7.0,34975.0,2026-07-05
ARR0005571,28/08/2026,MANDI_053,Wheat,,49.64,tonnes,115.0,49.64,2026-08-28
ARR0020401,2026/08/13,MANDI_021,Mustard,Local,24485.0,KG,71.0,24485.0,2026-08-13
ARR0011080,14.01.2026,MANDI_030,Rice,PBW-343,-240.18,Qtl,141.0,240.18,2026-01-14
ARR0016547,26/06/2026,MANDI_040,Sugarcane,,357.81,qtl,46.0,357.81,2026-06-26
ARR0017342,2026-08-08,MANDI_012,Rice,Pusa-1121,43.614,T,83.0,43.614,2026-08-08
ARR0022098,2026-04-16,MANDI_048,Rice,Hybrid,11.55,Qtl,72.0,11.55,2026-04-16
ARR0021088,02.06.2026,MANDI_041,Mustard,,15.213,T,40.0,15.213,2026-02-06
ARR0003046,2026-08-05,MANDI_012,Cotton,Pusa-1121,49807.0,Kgs,97.0,49807.0,2026-08-05
ARR0015533,06-26-2026,MANDI_055,Maize,Pusa-1121,463.12,Quintals,,463.12,2026-06-26
ARR0020782,2026-06-01,MANDI_021,Rice,HD-2967,230.67,Qtl,76.0,230.67,2026-06-01
ARR0008024,2026-01-11,MANDI_029,Rice,Local,55.88 qtl,,16.0,55.88,2026-01-11
ARR0006965,2026-02-09,MANDI_015,Rice,Premium,40641.0,kg,149.0,40641.0,2026-02-09
ARR0002409,11.06.2026,MANDI_001,Cotton,Local,19.569,tonnes,38.0,19.569,2026-11-06
ARR0006420,08/06/2026,MANDI_023,Rice,Local,260.7,Q,96.0,260.7,2026-08-06
ARR0007794,2026/06/06,MANDI_012,Maize,,19.27 qtl,,147.0,19.27,2026-06-06
ARR0016831,23.07.2026,MANDI_009,Rice,Local,22.359,Tonnes,71.0,22.359,2026-07-23
ARR0024611,27/03/2026,MANDI_053,Mustard,HD-2967,2.0309999999999997,tonnes,45.0,2.0309999999999997,2026-03-27
ARR0012843,01-Mar-2026,MANDI_042,Rice,Pusa-1121,37.943,MT,128.0,37.943,2026-03-01
ARR0002056,2026/04/18,MANDI_048,Sugarcane,Premium,27.957,tonnes,103.0,27.957,2026-04-18
ARR0020089,2026-07-07,MANDI_041,Mustard,PBW-343,-362.66,Qtl,51.0,362.66,2026-07-07
ARR0011027,20-May-2026,MANDI_024,Maize,Premium,446.81,qtl,71.0,446.81,2026-05-20
ARR0015396,20.05.2026,MANDI_051,Sugarcane,PBW-343,"25,313.0 KG",,86.0,0.25,2026-05-20
ARR0007269,2026-01-21,MANDI_053,Maize,Premium,218.99,qtl,146.0,218.99,2026-01-21
ARR0014557,07-25-2026,MANDI_047,Sugarcane,Local,5.654,tonnes,65.0,5.654,2026-07-25
ARR0022876,08-13-2026,MANDI_052,Maize,PBW-343,375.15,Qtl,83.0,375.15,2026-08-13
ARR0003097,03/02/2026,MANDI_018,Mustard,PBW-343,156.85,Q,12.0,156.85,2026-03-02
ARR0004700,2026-07-20,MANDI_052,Sugarcane,PBW-343,27.966,Tonnes,13.0,27.966,2026-07-20
ARR0022023,31/08/2026,MANDI_014,Mustard,Local,491.42,quintal,72.0,491.42,2026-08-31
ARR0008608,04/08/2026,MANDI_014,Rice,Pusa-1121,403.87,Quintals,115.0,403.87,2026-04-08
ARR0021026,19/07/2026,MANDI_018,Rice,HD-2967,41.854,tonnes,147.0,41.854,2026-07-19
ARR0008158,2026-05-08,MANDI_010,Rice,PBW-343,25.412,tonnes,47.0,25.412,2026-05-08
ARR0004933,2026/05/22,MANDI_019,Wheat,PBW-343,131.99,Q,47.0,131.99,2026-05-22
ARR0010220,2026/04/14,MANDI_011,Maize,HD-2967,18.115000000000002,tonnes,11.0,18.115000000000002,2026-04-14
ARR0017103,14-Mar-2026,MANDI_042,Rice,Local,"32,404.000000000004 KG",,121.0,0.32,2026-03-14
ARR0005077,2026-05-16,MANDI_030,Maize,Hybrid,407.56,quintal,118.0,407.56,2026-05-16
ARR0006915,2026-06-29,MANDI_017,Mustard,PBW-343,7.522,tonnes,115.0,7.522,2026-06-29
ARR0022385,06.08.2026,MANDI_026,Mustard,PBW-343,3.18,Tonnes,63.0,3.18,2026-06-08
ARR0009730,2026/08/28,MANDI_047,Rice,PBW-343,15.797,Tonnes,47.0,15.797,2026-08-28
ARR0005100,2026/05/16,MANDI_051,Maize,Premium,350.32,quintal,87.0,350.32,2026-05-16
ARR0021334,27.01.2026,MANDI_053,Maize,Premium,"6,537.0 KG",,71.0,0.06,2026-01-27
ARR0007338,2026-03-17,MANDI_048,Rice,Local,209.82,Qtl,,209.82,2026-03-17
ARR0016170,24-Jun-2026,MANDI_032,Rice,HD-2967,370.98 qtl,,,370.98,2026-06-24
ARR0013792,2026/04/01,MANDI_049,Rice,PBW-343,5951.0,Kilo,145.0,5951.0,2026-04-01
ARR0007917,2026/09/06,MANDI_007,Sugarcane,Hybrid,29.35,Quintals,130.0,29.35,2026-09-06
ARR0007919,27-Jul-2026,MANDI_023,Wheat,Local,41668.0,KG,139.0,41668.0,2026-07-27
ARR0016589,10/02/2026,MANDI_009,Rice,Premium,49280.0,KG,44.0,49280.0,2026-10-02
ARR0022064,2026/08/06,MANDI_004,Sugarcane,PBW-343,"46,441.0 KG",,138.0,0.46,2026-08-06
ARR0013197,2026/05/07,MANDI_006,Maize,Hybrid,294.27,Quintals,,294.27,2026-05-07
ARR0012899,15/03/2026,MANDI_029,Rice,Pusa-1121,-348.37,KG,127.0,348.37,2026-03-15
ARR0024644,2026-05-04,MANDI_009,Mustard,Pusa-1121,174.81,qtl,64.0,174.81,2026-05-04
ARR0022381,02-04-2026,MANDI_001,Maize,Hybrid,-220.44,KG,121.0,220.44,2026-02-04
ARR0009914,2026-04-07,MANDI_020,Wheat,Premium,-491.65,Qtl,18.0,491.65,2026-04-07
ARR0005461,2026/05/11,MANDI_002,Cotton,,18497.0,KGS,74.0,18497.0,2026-05-11
ARR0002436,24.06.2026,MANDI_009,Mustard,Pusa-1121,222.78 qtl,,92.0,222.78,2026-06-24
ARR0009151,07-05-2026,MANDI_045,Wheat,HD-2967,28064.0,Kgs,25.0,28064.0,2026-07-05
ARR0011489,2026/03/14,MANDI_047,Maize,Local,"24,394.0 KG",,125.0,0.24,2026-03-14
ARR0021080,22/03/2026,MANDI_030,Cotton,Local,301.81,Quintals,77.0,301.81,2026-03-22
ARR0007827,04-23-2026,MANDI_004,Wheat,Local,"18,574.0 KG",,16.0,0.18,2026-04-23
ARR0016426,2026/01/07,MANDI_030,Rice,Pusa-1121,26458.0,KG,55.0,26458.0,2026-01-07
ARR0004346,02/06/2026,MANDI_008,Cotton,Premium,214.42,Qtl,133.0,214.42,2026-02-06
ARR0022927,12-Jan-2026,MANDI_037,Mustard,Pusa-1121,14635.0,KGS,,14635.0,2026-01-12
ARR0011833,06-Aug-2026,MANDI_034,Mustard,Local,330.86,qtl,,330.86,2026-08-06
ARR0005654,21.02.2026,MANDI_017,Wheat,,38.59 qtl,,,38.59,2026-02-21
ARR0023895,01-15-2026,MANDI_057,Maize,Local,42.122,T,14.0,42.122,2026-01-15
ARR0015493,03-28-2026,MANDI_028,Mustard,,78.01 qtl,,145.0,78.01,2026-03-28
ARR0024282,2026/03/13,MANDI_015,Mustard,Hybrid,314.65,Q,100.0,314.65,2026-03-13
ARR0009721,22/04/2026,MANDI_021,Cotton,Hybrid,18973.0,KGS,,18973.0,2026-04-22
ARR0010629,04.01.2026,MANDI_054,Mustard,HD-2967,174.98,qtl,59.0,174.98,2026-04-01
ARR0013298,2026/06/14,MANDI_049,Rice,Local,162.34 qtl,,6.0,162.34,2026-06-14
ARR0000284,22-Jun-2026,MANDI_016,Wheat,Pusa-1121,27817.0,kg,,27817.0,2026-06-22
ARR0004654,07-Jan-2026,MANDI_028,Rice,Local,7206.0,KG,114.0,7206.0,2026-01-07
ARR0006036,2026/04/30,MANDI_007,Maize,Pusa-1121,284.89,Qtl,140.0,284.89,2026-04-30
ARR0013682,2026/04/26,MANDI_033,Rice,HD-2967,329.87,quintal,84.0,329.87,2026-04-26
ARR0011616,22-Jun-2026,MANDI_020,Sugarcane,PBW-343,403.47 qtl,,,403.47,2026-06-22
ARR0001511,21/03/2026,MANDI_015,Sugarcane,Local,32.786,tonnes,145.0,32.786,2026-03-21
ARR0010924,2026/03/30,MANDI_042,Maize,Hybrid,30.629,Tonnes,118.0,30.629,2026-03-30
ARR0004580,03-Mar-2026,MANDI_052,Rice,Hybrid,4.345000000000001,Tonnes,39.0,4.345000000000001,2026-03-03
ARR0017060,12-Jun-2026,MANDI_057,Wheat,PBW-343,20.062,tonnes,,20.062,2026-06-12
ARR0021804,2026-08-06,MANDI_008,Sugarcane,PBW-343,46133.0,kg,141.0,46133.0,2026-08-06
ARR0008981,02.02.2026,MANDI_009,Sugarcane,HD-2967,32951.0,KG,114.0,32951.0,2026-02-02
ARR0001423,2026/08/12,MANDI_038,Sugarcane,Local,11491.0,kg,65.0,11491.0,2026-08-12
ARR0019434,25.07.2026,MANDI_039,Maize,,114.66 qtl,,145.0,114.66,2026-07-25
ARR0023481,01-24-2026,MANDI_025,Wheat,Premium,325.0,qtl,84.0,325.0,2026-01-24
,2026/02/12,MANDI_014,Cotton,,42.569,MT,63.0,42.569,2026-02-12
ARR0011243,2026/05/21,MANDI_039,Rice,Local,"48,826.0 KG",,28.0,0.48,2026-05-21
ARR0019074,15-Jan-2026,MANDI_011,Maize,Local,356.9,Q,27.0,356.9,2026-01-15
ARR0006528,2026/03/11,MANDI_018,Rice,PBW-343,288.86 qtl,,32.0,288.86,2026-03-11
ARR0015957,17/04/2026,MANDI_022,Wheat,,343.8,Qtl,96.0,343.8,2026-04-17
ARR0010698,09-Feb-2026,MANDI_029,Mustard,Hybrid,444.42,quintal,30.0,444.42,2026-02-09
ARR0022312,16.03.2026,MANDI_045,Rice,Pusa-1121,310.43,quintal,80.0,310.43,2026-03-16
ARR0022980,2026-08-11,MANDI_048,Sugarcane,HD-2967,265.05,Q,137.0,265.05,2026-08-11
ARR0002360,07-Aug-2026,MANDI_032,Rice,HD-2967,365.7 qtl,,66.0,365.7,2026-08-07
ARR0002158,2026/04/24,MANDI_013,Maize,Local,7.284999999999999,MT,,7.284999999999999,2026-04-24
ARR0006441,2026-05-31,MANDI_045,Maize,Pusa-1121,67.75,Quintals,93.0,67.75,2026-05-31
ARR0023690,2026/04/26,MANDI_012,Sugarcane,HD-2967,196.87 qtl,,,196.87,2026-04-26
,07-10-2026,MANDI_036,Mustard,PBW-343,49.941,T,8.0,49.941,2026-07-10
ARR0023480,08-May-2026,MANDI_035,Rice,Hybrid,416.66,Q,86.0,416.66,2026-05-08
ARR0006353,07.03.2026,MANDI_019,Mustard,Pusa-1121,41.755,T,25.0,41.755,2026-07-03
ARR0014875,02.03.2026,MANDI_012,Wheat,Premium,146.05 qtl,,129.0,146.05,2026-02-03
ARR0023428,15-Aug-2026,MANDI_002,Rice,Premium,46.72 qtl,,57.0,46.72,2026-08-15
ARR0005054,10/08/2026,MANDI_017,Sugarcane,Hybrid,398.4,quintal,90.0,398.4,2026-10-08
ARR0003411,22/06/2026,MANDI_051,Rice,PBW-343,27251.0,KGS,67.0,27251.0,2026-06-22
ARR0023999,15/07/2026,MANDI_040,Wheat,PBW-343,46.368,T,,46.368,2026-07-15
ARR0004472,22.03.2026,MANDI_004,Wheat,,332.55,qtl,,332.55,2026-03-22
ARR0001348,05/04/2026,MANDI_036,Cotton,Pusa-1121,17.359,MT,5.0,17.359,2026-05-04
ARR0020572,2026-06-27,MANDI_056,Wheat,,"23,094.0 KG",,34.0,0.23,2026-06-27
ARR0021537,2026/02/03,MANDI_003,Maize,PBW-343,48.844,T,67.0,48.844,2026-02-03
ARR0008138,2026-08-27,MANDI_033,Wheat,,114.36,qtl,17.0,114.36,2026-08-27
ARR0002141,11.05.2026,MANDI_022,Mustard,PBW-343,"13,407.0 KG",,112.0,0.13,2026-11-05
ARR0017898,2026-08-15,MANDI_043,Rice,,231.61,Qtl,114.0,231.61,2026-08-15
ARR0013746,2026/04/20,MANDI_028,Rice,HD-2967,49.358999999999995,MT,42.0,49.358999999999995,2026-04-20
ARR0004102,07/05/2026,MANDI_051,Maize,Premium,170.15,Q,44.0,170.15,2026-07-05
ARR0019081,06/05/2026,MANDI_003,Rice,,29614.0,KG,,29614.0,2026-06-05
ARR0010825,24.03.2026,MANDI_012,Cotton,HD-2967,2811.0,Kgs,138.0,2811.0,2026-03-24
,18.03.2026,MANDI_026,Wheat,HD-2967,254.08,Quintals,,254.08,2026-03-18
ARR0021816,01.06.2026,MANDI_037,Rice,Premium,43092.0,Kgs,34.0,43092.0,2026-01-06
ARR0005712,12/08/2026,MANDI_024,Rice,PBW-343,"15,160.0 KG",,62.0,0.15,2026-12-08
ARR0004192,2026/05/14,MANDI_009,Wheat,Pusa-1121,23200.0,KG,74.0,23200.0,2026-05-14
ARR0009713,2026-04-17,MANDI_005,Cotton,Pusa-1121,39512.0,Kgs,47.0,39512.0,2026-04-17
ARR0005529,18.06.2026,MANDI_016,Maize,Local,416.11 qtl,,,416.11,2026-06-18
ARR0015740,19/03/2026,MANDI_044,Rice,HD-2967,"18,431.0 KG",,,0.18,2026-03-19
ARR0001816,28.01.2026,MANDI_016,Cotton,Pusa-1121,362.65 qtl,,64.0,362.65,2026-01-28
ARR0009321,2026-09-08,MANDI_046,Rice,,15324.0,KG,,15324.0,2026-09-08
ARR0003211,08-15-2026,MANDI_029,Wheat,PBW-343,35.175,MT,98.0,35.175,2026-08-15
ARR0014236,01-24-2026,MANDI_035,Wheat,PBW-343,36.212,MT,14.0,36.212,2026-01-24
ARR0007307,2026-03-06,MANDI_056,Mustard,Hybrid,283.98,Q,138.0,283.98,2026-03-06
ARR0023057,2026-03-03,MANDI_043,Maize,Premium,-487.58,KG,136.0,487.58,2026-03-03
ARR0020032,11.08.2026,MANDI_005,Maize,Premium,21.711000000000002,Tonnes,,21.711000000000002,2026-11-08
ARR0006934,29.08.2026,MANDI_036,Mustard,,333.57,quintal,150.0,333.57,2026-08-29
ARR0014418,2026-02-01,MANDI_054,Sugarcane,Hybrid,424.52,quintal,107.0,424.52,2026-02-01
ARR0013062,19/07/2026,MANDI_017,Rice,,"20,546.0 KG",,69.0,0.2,2026-07-19
ARR0015863,2026-04-16,MANDI_041,Sugarcane,Premium,326.93,quintal,103.0,326.93,2026-04-16
ARR0003114,01-02-2026,MANDI_033,Maize,PBW-343,255.88,Quintals,120.0,255.88,2026-01-02
ARR0005043,2026/03/10,MANDI_034,Maize,Hybrid,18.611,tonnes,,18.611,2026-03-10
ARR0008655,2026/02/15,MANDI_025,Mustard,HD-2967,"39,208.0 KG",,74.0,0.39,2026-02-15
ARR0000867,08-20-2026,MANDI_025,Wheat,Premium,14227.000000000002,KG,67.0,14227.000000000002,2026-08-20
ARR0016335,2026-01-15,MANDI_010,Rice,HD-2967,46081.0,kg,58.0,46081.0,2026-01-15
ARR0012849,01-14-2026,MANDI_043,Sugarcane,Premium,181.37 qtl,,98.0,181.37,2026-01-14
ARR0015594,16/04/2026,MANDI_025,Cotton,HD-2967,-461.91,Qtl,90.0,461.91,2026-04-16
ARR0013183,15/03/2026,MANDI_039,Maize,,26150.0,Kilo,104.0,26150.0,2026-03-15
ARR0001057,27.06.2026,MANDI_006,Wheat,,19621.0,KG,63.0,19621.0,2026-06-27
ARR0011504,2026/04/09,MANDI_019,Mustard,Pusa-1121,266.88,quintal,,266.88,2026-04-09
ARR0003201,28.08.2026,MANDI_044,Cotton,Premium,95.84,qtl,54.0,95.84,2026-08-28
ARR0013839,2026-01-31,MANDI_009,Mustard,PBW-343,"18,897.0 KG",,19.0,0.18,2026-01-31
ARR0002172,02-03-2026,MANDI_030,Wheat,Hybrid,28414.0,kg,55.0,28414.0,2026-02-03
ARR0005383,13-Jan-2026,MANDI_032,Maize,,319.04 qtl,,45.0,319.04,2026-01-13
ARR0023768,19.01.2026,MANDI_044,Wheat,Hybrid,"48,053.0 KG",,130.0,0.48,2026-01-19
ARR0014582,2026/07/27,MANDI_034,Cotton,Hybrid,188.23,Qtl,104.0,188.23,2026-07-27
ARR0006259,17/06/2026,MANDI_011,Wheat,Local,287.97 qtl,,81.0,287.97,2026-06-17
ARR0016600,19.07.2026,MANDI_008,Rice,Premium,33.668,MT,118.0,33.668,2026-07-19
ARR0006425,04/05/2026,MANDI_053,Cotton,,35384.0,KG,106.0,35384.0,2026-04-05
ARR0003456,2026-03-09,MANDI_013,Sugarcane,PBW-343,23.222,T,80.0,23.222,2026-03-09
ARR0004227,27-Jan-2026,MANDI_046,Rice,Premium,"45,546.0 KG",,34.0,0.45,2026-01-27
ARR0011792,16.05.2026,MANDI_028,Sugarcane,Premium,49.062,T,44.0,49.062,2026-05-16
ARR0006866,22/02/2026,MANDI_036,Wheat,,56.6,Qtl,138.0,56.6,2026-02-22
ARR0016452,12-May-2026,MANDI_056,Wheat,Premium,38428.0,kg,18.0,38428.0,2026-05-12
ARR0004344,01-12-2026,MANDI_003,Sugarcane,Pusa-1121,428.93,Qtl,106.0,428.93,2026-01-12
ARR0001191,2026-08-06,MANDI_036,Cotton,PBW-343,39.806,Tonnes,100.0,39.806,2026-08-06
ARR0001806,25-Jul-2026,MANDI_040,Cotton,HD-2967,266.07,qtl,,266.07,2026-07-25
ARR0021894,15/05/2026,MANDI_056,Maize,Local,41.896,Tonnes,,41.896,2026-05-15
ARR0001890,03-07-2026,MANDI_036,Sugarcane,,"34,986.0 KG",,87.0,0.34,2026-03-07
ARR0009527,02.02.2026,MANDI_038,Cotton,Premium,46.51,Qtl,81.0,46.51,2026-02-02
ARR0005721,13.02.2026,MANDI_023,Wheat,Pusa-1121,356.43,Quintals,,356.43,2026-02-13
ARR0019726,2026-08-24,MANDI_004,Mustard,Pusa-1121,1.95,Tonnes,23.0,1.95,2026-08-24
ARR0000424,08-27-2026,MANDI_046,Mustard,Pusa-1121,263.32,quintal,105.0,263.32,2026-08-27
ARR0013677,14/07/2026,MANDI_055,Mustard,Premium,40399.0,Kgs,102.0,40399.0,2026-07-14
ARR0009150,2026-08-05,MANDI_034,Mustard,,15.13,Qtl,63.0,15.13,2026-08-05
ARR0003003,2026-02-12,MANDI_056,Mustard,Pusa-1121,43.83,tonnes,11.0,43.83,2026-02-12
ARR0000313,07-24-2026,MANDI_018,Rice,Hybrid,265.1 qtl,,89.0,265.1,2026-07-24
ARR0021707,11/05/2026,MANDI_019,Cotton,Local,23893.0,Kilo,84.0,23893.0,2026-11-05
ARR0013339,27/05/2026,MANDI_056,Cotton,Premium,160.83,quintal,51.0,160.83,2026-05-27
ARR0012693,2026-02-07,MANDI_045,Cotton,Pusa-1121,37.63,Qtl,87.0,37.63,2026-02-07
ARR0003800,2026-09-09,MANDI_042,Cotton,Local,35429.0,kg,53.0,35429.0,2026-09-09
ARR0020804,04.08.2026,MANDI_012,Rice,Local,40.807,tonnes,132.0,40.807,2026-04-08
ARR0012805,04/06/2026,MANDI_042,Rice,,200.01 qtl,,21.0,200.01,2026-04-06
ARR0023925,03-13-2026,MANDI_018,Cotton,,47.429,T,5.0,47.429,2026-03-13
ARR0004985,04-08-2026,MANDI_015,Wheat,PBW-343,-334.95,KG,124.0,334.95,2026-04-08
ARR0004246,24.01.2026,MANDI_006,Mustard,PBW-343,18745.0,Kilo,48.0,18745.0,2026-01-24
ARR0024036,29/01/2026,MANDI_007,Sugarcane,PBW-343,38793.0,KG,77.0,38793.0,2026-01-29
ARR0016287,2026/04/17,MANDI_042,Maize,PBW-343,39370.0,KG,81.0,39370.0,2026-04-17
ARR0004795,2026/05/11,MANDI_050,Sugarcane,,391.36 qtl,,60.0,391.36,2026-05-11
ARR0020002,03-Aug-2026,MANDI_053,Cotton,PBW-343,383.35,qtl,55.0,383.35,2026-08-03
ARR0011052,2026-06-15,MANDI_053,Wheat,Hybrid,43.149,T,34.0,43.149,2026-06-15
ARR0011193,17/06/2026,MANDI_046,Sugarcane,,"43,188.0 KG",,84.0,0.43,2026-06-17
ARR0008351,2026-01-14,MANDI_031,Rice,Hybrid,37410.0,Kilo,78.0,37410.0,2026-01-14
ARR0002596,16-May-2026,MANDI_048,Maize,Pusa-1121,287.02,qtl,125.0,287.02,2026-05-16
ARR0023879,02/07/2026,MANDI_042,Mustard,HD-2967,251.07 qtl,,15.0,251.07,2026-02-07
ARR0020211,2026-06-07,MANDI_018,Maize,PBW-343,39.814,Tonnes,77.0,39.814,2026-06-07
ARR0001969,20.03.2026,MANDI_042,Rice,Hybrid,70.92,quintal,115.0,70.92,2026-03-20
ARR0021090,07-05-2026,MANDI_018,Cotton,Premium,252.8 qtl,,40.0,252.8,2026-07-05
ARR0015815,2026-02-03,MANDI_016,Wheat,Hybrid,7883.0,KG,25.0,7883.0,2026-02-03
ARR0005344,16/02/2026,MANDI_044,Cotton,Premium,56.59,Q,30.0,56.59,2026-02-16
ARR0023418,2026/07/07,MANDI_009,Wheat,Local,37.851,T,47.0,37.851,2026-07-07
ARR0007469,2026/01/29,MANDI_001,Wheat,Local,33227.0,Kgs,14.0,33227.0,2026-01-29
ARR0006242,2026/08/10,MANDI_011,Mustard,Pusa-1121,287.71,Q,126.0,287.71,2026-08-10
ARR0024016,2026-04-29,MANDI_040,Cotton,Hybrid,32.397000000000006,Tonnes,72.0,32.397000000000006,2026-04-29
ARR0014469,06-05-2026,MANDI_047,Rice,,30.377,T,67.0,30.377,2026-06-05
ARR0021706,18-Mar-2026,MANDI_011,Rice,Premium,30.186,MT,73.0,30.186,2026-03-18
ARR0023740,2026/01/25,MANDI_037,Cotton,Premium,218.21 qtl,,43.0,218.21,2026-01-25
ARR0012470,2026-06-10,MANDI_042,Rice,Local,72.15,Qtl,76.0,72.15,2026-06-10
ARR0008609,2026-07-24,MANDI_007,Mustard,HD-2967,445.65 qtl,,15.0,445.65,2026-07-24
ARR0022828,01.08.2026,MANDI_053,Rice,PBW-343,26.279000000000003,T,128.0,26.279000000000003,2026-01-08
ARR0011488,2026/05/03,MANDI_023,Mustard,HD-2967,314.29,Q,,314.29,2026-05-03
,09/08/2026,MANDI_055,Cotton,,18929.0,KGS,127.0,18929.0,2026-09-08
ARR0000502,02-Jul-2026,MANDI_050,Sugarcane,Hybrid,2647.0,KGS,,2647.0,2026-07-02
ARR0011779,04-22-2026,MANDI_018,Cotton,Hybrid,"31,070.0 KG",,36.0,0.31,2026-04-22
ARR0021991,06-04-2026,MANDI_040,Cotton,HD-2967,38012.0,KGS,42.0,38012.0,2026-06-04
ARR0021329,04-29-2026,MANDI_025,Maize,Premium,"49,065.0 KG",,85.0,0.49,2026-04-29
ARR0014476,2026-03-06,MANDI_028,Sugarcane,Pusa-1121,125.29,qtl,145.0,125.29,2026-03-06
