record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,clean_date
PR005800,07/04/2026,MANDI_054,,Maize,2077.9,2249.0,,,2026-07-04
PR003278,28-Jun-2026,MANDI_020,Kurukshetra,Maize,2153.82,0.2472,0.2313,2090.0,2026-06-28
PR004579,03-26-2026,MANDI_017,Bathinda,Cotton,0.6043,7328.17,,,2026-03-26
PR000519,05.03.2026,MANDI_026,Hisar,Cotton,6274.14,7098.492692502633,6686.32,6620.0,2026-05-03
PR011076,2026/03/27,MANDI_047,Ferozepur,Maize,2144.13,2542.04,2343.08,0.209,2026-03-27
PR009663,20.08.2026,MANDI_050,Jalandhar,Sugarcane,3164.73,3804.07,3484.398389954566,3500.0,2026-08-20
PR006528,2026-05-03,MANDI_029,Ludhiana,Rice,,2667.28,2433.0,2183.0,2026-05-03
PR009063,10.03.2026,MANDI_054,Ambala,Cotton,6672.13,,7151.37,6620.0,2026-10-03
PR004993,2026-07-15,MANDI_038,Moga,Sugarcane,,3274.0,3145.88,3500.0,2026-07-15
PR007941,08/05/2026,,,Wheat,2245.53,,2337.85,0.2275,2026-08-05
PR011983,04-12-2026,,Ambala,Mustard,5837.43,6688.94,6263.185255534114,,2026-04-12
PR000143,02-12-2026,MANDI_014,Ludhiana,Maize,2009.33,2482.84,2246.0,2090.0,2026-02-12
PR011214,26-Aug-2026,MANDI_052,Sirsa,Sugarcane,0.3644,0.3914,3779.0,,2026-08-26
PR001742,21-Jun-2026,MANDI_053,Amritsar,Cotton,6705.06,0.7944,7324.0,,2026-06-21
PR006101,2026/07/26,MANDI_051,Jalandhar,Mustard,5696.0,6413.6643847659025,6054.89,,2026-07-26
PR008237,2026-07-09,MANDI_005,Fatehabad,Mustard,,6530.3,6135.27,,2026-07-09
PR008926,25-Jun-2026,MANDI_023,Kurukshetra,Cotton,5771.04,7107.62,,,2026-06-25
PR000823,11/08/2026,,Patiala,Rice,0.2143,0.2638,2390.698794222006,2183.0,2026-11-08
PR000774,05-16-2026,,Bathinda,Cotton,6100.21,,6472.97,6620.0,2026-05-16
PR011082,2026/01/22,MANDI_055,Ludhiana,Mustard,4936.41,5565.52,0.5251,5650.0,2026-01-22
PR003074,04-Jul-2026,MANDI_027,Patiala,Sugarcane,3017.33,,3162.98,3500.0,2026-07-04
PR003082,27.06.2026,MANDI_039,Fatehabad,Sugarcane,3537.4293905568993,,3763.2144883476158,3500.0,2026-06-27
PR011634,18.08.2026,MANDI_053,Jalandhar,Sugarcane,3348.66,0.3601,0.3475,,2026-08-18
PR011144,05-12-2026,MANDI_021,,Cotton,6223.0,6683.05,6452.844508216249,6620.0,2026-05-12
PR008557,2026-04-12,,Karnal,Mustard,5549.3,5850.15,5700.0,5650.0,2026-04-12
PR011644,2026-06-17,MANDI_046,,Maize,1809.0,0.225,2029.44,,2026-06-17
PR009727,27/02/2026,MANDI_001,Karnal,Wheat,2047.49,0.2355,2201.0,,2026-02-27
PR009303,2026/07/31,,Fatehabad,Maize,,2087.5,1932.728585992563,2090.0,2026-07-31
PR011744,01-26-2026,MANDI_013,Patiala,Rice,1993.0,2446.88,0.222,2183.0,2026-01-26
PR000356,08-May-2026,MANDI_054,Bathinda,Mustard,5876.64,6246.35,6061.0,5650.0,2026-05-08
PR001201,06-14-2026,,Ambala,Maize,1995.2,2393.92,0.2195,2090.0,2026-06-14
PR011185,08-01-2026,MANDI_001,Sirsa,Wheat,0.2283,,2442.0,2275.0,2026-08-01
PR005730,09/01/2026,MANDI_035,Hisar,Sugarcane,0.3321,3749.35,,3500.0,2026-09-01
PR001204,2026-01-19,MANDI_014,Patiala,Mustard,5307.44,,5442.04,,2026-01-19
PR002588,26/02/2026,MANDI_035,Ferozepur,Rice,2030.3,,2145.5984923508267,2183.0,2026-02-26
PR010160,2026-05-14,,Fatehabad,Rice,2084.1,,,2183.0,2026-05-14
PR004180,06-04-2026,MANDI_005,,Sugarcane,,0.3629,0.3406,,2026-06-04
PR001811,2026-07-15,MANDI_026,Hisar,Rice,2012.13,2351.09734484331,2181.61,2183.0,2026-07-15
PR008862,2026-03-20,,Hisar,Maize,1777.33,,1977.0,2090.0,2026-03-20
PR003570,01.08.2026,MANDI_022,Ludhiana,Wheat,2351.0,2924.29,2637.51,,2026-01-08
PR010095,2026-01-07,MANDI_001,Bathinda,Maize,1792.92,,1939.84,2090.0,2026-01-07
PR009455,23.08.2026,MANDI_024,Patiala,Mustard,5220.34,5737.36,5478.85,,2026-08-23
PR006750,2026-03-18,MANDI_033,Ambala,Mustard,4912.11,5569.05,,0.565,2026-03-18
PR003053,2026/02/06,MANDI_020,Hisar,Cotton,6313.2,7761.0,7037.108826286591,6620.0,2026-02-06
PR009010,2026-06-28,MANDI_053,Karnal,Wheat,2214.0,2448.0,2331.08,2275.0,2026-06-28
PR008476,2026-07-15,MANDI_049,Ludhiana,Wheat,2070.0,,2169.969913286424,0.2275,2026-07-15
PR006869,28.08.2026,MANDI_020,Sirsa,Maize,2016.43,2156.7,2086.5622828778246,0.209,2026-08-28
PR002070,23-Aug-2026,MANDI_038,Ludhiana,Cotton,,,0.7001,6620.0,2026-08-23
PR008365,2026/05/27,MANDI_016,,Wheat,,0.2609,,0.2275,2026-05-27
PR008435,01-09-2026,MANDI_028,Patiala,Wheat,2320.2393789162275,2534.22,0.2427,2275.0,2026-01-09
PR002673,20/06/2026,MANDI_014,Kurukshetra,Cotton,6799.9,0.831,7554.96,6620.0,2026-06-20
PR002555,17-Jul-2026,,,Maize,1893.12,0.2339,0.2116,2090.0,2026-07-17
PR008147,2026/05/27,MANDI_034,Bathinda,Mustard,5864.86,6216.0,6040.293848586203,5650.0,2026-05-27
PR000507,24.05.2026,MANDI_013,,Maize,1911.23,2290.62,2100.92,2090.0,2026-05-24
PR005719,2026-03-27,MANDI_025,Ludhiana,Maize,2022.85,2522.34,2272.59,2090.0,2026-03-27
PR007832,2026-04-24,MANDI_031,Ludhiana,Wheat,1956.6393757219214,2334.36,0.2145,2275.0,2026-04-24
PR003323,03.03.2026,MANDI_019,Moga,Mustard,5272.0,6183.52,5727.58,5650.0,2026-03-03
PR004752,18.08.2026,,,Sugarcane,0.3368,4089.69,0.3729,,2026-08-18
PR005325,2026/07/20,MANDI_019,Kurukshetra,Rice,0.1923,2371.23,2147.1,,2026-07-20
PR004800,11.05.2026,,Ludhiana,Maize,1921.0,0.2139,2029.98,2090.0,2026-11-05
PR005514,2026/03/12,MANDI_043,Ferozepur,Cotton,5832.0,6721.24,0.6277,,2026-03-12
PR004976,2026/02/21,MANDI_033,Moga,Maize,2032.0,2265.86,2149.15,,2026-02-21
PR007269,09/06/2026,MANDI_046,Moga,Cotton,6406.0,6975.42,6690.89,,2026-09-06
PR011363,09-06-2026,MANDI_031,Moga,Maize,2149.0,0.2594,,0.209,2026-09-06
PR010719,2026/05/22,MANDI_054,Jalandhar,Mustard,0.4988,5598.57,0.5293,0.565,2026-05-22
PR006439,22-Aug-2026,MANDI_047,Kurukshetra,Rice,1877.0,0.2254,2065.68,,2026-08-22
PR007691,2026/06/24,MANDI_055,Karnal,Rice,,0.2178,0.2031,,2026-06-24
PR008039,2026/03/20,MANDI_042,Ambala,Cotton,,,7036.64,0.662,2026-03-20
PR005240,2026-03-12,,Karnal,Cotton,0.6081,7407.52,6744.5,,2026-03-12
PR003943,2026/05/05,MANDI_002,,Maize,,2335.02,2178.5927733156095,0.209,2026-05-05
PR006709,15-Jun-2026,MANDI_008,,Cotton,6917.487542879744,8179.54,7548.51,6620.0,2026-06-15
PR006685,09-Aug-2026,MANDI_004,Kurukshetra,Wheat,2199.0,2436.33,2317.64,,2026-08-09
PR008705,10.04.2026,MANDI_015,Kurukshetra,Mustard,0.5462,5873.14,5668.0,5650.0,2026-10-04
PR009671,2026-08-26,MANDI_045,Jalandhar,Wheat,2380.0,0.253,2455.1,2275.0,2026-08-26
PR000793,01-09-2026,MANDI_001,Hisar,Maize,2070.0,2380.43,2225.34,,2026-01-09
PR000666,2026-05-12,MANDI_054,,Mustard,5072.51,5422.0,5247.06,0.565,2026-05-12
PR002153,2026-05-13,MANDI_010,Hisar,Rice,1869.7869067930671,2275.42,0.2073,2183.0,2026-05-13
PR011790,2026-08-15,MANDI_013,Sirsa,Wheat,1980.67,2250.09,2115.0,,2026-08-15
PR002030,08-25-2026,MANDI_018,,Maize,2150.94,2552.528368710927,2352.0,2090.0,2026-08-25
PR002983,2026-03-19,MANDI_012,Karnal,Maize,0.2021,2332.6,,2090.0,2026-03-19
PR003308,23/08/2026,MANDI_015,Ambala,Mustard,5401.76,5731.668793352864,5566.72,5650.0,2026-08-23
PR011526,01-13-2026,MANDI_026,Moga,Wheat,2079.52,2516.115937247271,2297.82,,2026-01-13
PR009313,04-29-2026,MANDI_042,,Wheat,2179.08,2445.6,0.2312,2275.0,2026-04-29
PR005135,13.03.2026,MANDI_008,Hisar,Sugarcane,3411.81,,3640.41,3500.0,2026-03-13
PR004777,2026/01/31,MANDI_045,Amritsar,Mustard,4896.466859441541,5204.36,5050.413892702856,5650.0,2026-01-31
PR002132,09-02-2026,MANDI_022,Moga,Maize,2142.85,2332.61,2237.733769433642,2090.0,2026-09-02
PR001125,02-23-2026,MANDI_036,Hisar,Mustard,5791.040321572948,0.7063,6427.0,0.565,2026-02-23
PR005667,08-12-2026,MANDI_006,Kurukshetra,Mustard,5333.0,0.6638,5985.0,,2026-08-12
PR002125,2026-02-16,MANDI_005,Moga,Cotton,6719.827019529109,0.7803,0.7261,6620.0,2026-02-16
PR007474,2026-03-22,,Kurukshetra,Maize,,,1855.35,,2026-03-22
PR001485,04-20-2026,MANDI_051,,Cotton,,0.6862,6533.885359599934,6620.0,2026-04-20
PR008521,01-11-2026,MANDI_037,Ambala,Sugarcane,3467.84,4069.45,3768.64,3500.0,2026-01-11
PR000452,2026-06-29,MANDI_055,Ambala,Cotton,6570.0,0.8019,7294.53,6620.0,2026-06-29
PR010979,09-Apr-2026,MANDI_003,,Wheat,,,0.2291,2275.0,2026-04-09
PR003081,23-Mar-2026,MANDI_042,Fatehabad,Mustard,5738.8,0.6889,6313.88,5650.0,2026-03-23
PR009394,2026-04-05,MANDI_009,Amritsar,Sugarcane,,,3611.99,3500.0,2026-04-05
PR004904,2026/03/08,,Moga,Sugarcane,0.3125,,3466.0,3500.0,2026-03-08
PR003548,2026-07-02,MANDI_009,Patiala,Sugarcane,3152.57,3455.26,3303.9168825397246,3500.0,2026-07-02
PR008923,31/03/2026,,Bathinda,Wheat,0.2287,,0.2498,0.2275,2026-03-31
PR005954,2026-03-13,MANDI_042,Kurukshetra,Rice,0.228,,,2183.0,2026-03-13
PR001271,05-05-2026,MANDI_028,Amritsar,Rice,1886.94,2066.0,1976.51,2183.0,2026-05-05
PR003043,22-Mar-2026,MANDI_014,,Mustard,0.5471,5756.24,,5650.0,2026-03-22
PR003223,11-Jun-2026,MANDI_052,Patiala,Sugarcane,3349.0,,0.3718,0.35,2026-06-11
PR002310,02.02.2026,MANDI_002,Kurukshetra,Wheat,2200.59,2496.93,2348.760117288686,,2026-02-02
PR011712,15.05.2026,MANDI_051,Amritsar,Mustard,0.5883,,0.6164,5650.0,2026-05-15
PR003713,08/02/2026,MANDI_004,Hisar,Mustard,,0.6447,,5650.0,2026-08-02
PR000798,04.07.2026,MANDI_030,Bathinda,Sugarcane,0.3609,4369.34,3989.0752752604767,3500.0,2026-04-07
PR002311,2026/06/10,MANDI_026,Fatehabad,Mustard,,0.6551,0.606,5650.0,2026-06-10
PR004351,20/08/2026,MANDI_026,Bathinda,Cotton,6813.65,7249.46,7031.55,,2026-08-20
PR008493,2026-07-07,,,Cotton,5750.32,0.6109,5929.5508361014345,6620.0,2026-07-07
PR003437,20-Jul-2026,MANDI_049,Hisar,Mustard,4868.07,5624.0,5246.22,,2026-07-20
PR009744,18-May-2026,MANDI_024,Hisar,Cotton,6858.48,0.7982,0.742,6620.0,2026-05-18
PR002389,2026-06-29,MANDI_037,Patiala,Rice,2197.0,2382.0,2289.29,2183.0,2026-06-29
PR005045,2026-04-07,MANDI_057,Fatehabad,Cotton,,7081.0,6598.99,,2026-04-07
PR010319,07-09-2026,MANDI_041,Bathinda,Rice,,2179.0,2090.47,0.2183,2026-07-09
PR009788,27/05/2026,MANDI_024,Ambala,Maize,1793.85,2124.66,1959.25,0.209,2026-05-27
PR010210,13.07.2026,MANDI_041,Patiala,Wheat,2170.58,,0.2236,2275.0,2026-07-13
PR007223,2026-01-19,MANDI_048,,Wheat,2081.0,2261.43,0.2171,2275.0,2026-01-19
PR009270,19/01/2026,MANDI_031,Ludhiana,Sugarcane,3206.59,0.3476,3341.49,,2026-01-19
PR008198,28-Mar-2026,MANDI_042,Fatehabad,Sugarcane,3401.57,3696.45,3549.01,,2026-03-28
PR000435,01/01/2026,MANDI_047,Ludhiana,Cotton,5734.0,6167.06,5950.3,0.662,2026-01-01
PR009982,08/07/2026,MANDI_025,Kurukshetra,Wheat,1955.46,0.2222,2088.945005987087,0.2275,2026-08-07
PR008189,31/01/2026,,Ambala,Maize,2088.12,0.222,2154.058452170897,2090.0,2026-01-31
PR003959,2026-07-01,MANDI_004,Amritsar,Rice,0.2053,0.2482,2267.277682406697,2183.0,2026-07-01
PR008560,03-01-2026,MANDI_002,Patiala,Sugarcane,,3540.06,3448.88,,2026-03-01
PR007146,07.09.2026,MANDI_034,Sirsa,Wheat,2325.14,0.261,2467.3257101551226,2275.0,2026-07-09
PR003871,2026/03/19,MANDI_019,Ambala,Mustard,,6148.0,5607.0,,2026-03-19
PR005076,27.07.2026,MANDI_038,Patiala,Rice,1933.0,2193.28,2063.338361229852,2183.0,2026-07-27
PR006886,15.06.2026,,Ambala,Rice,2162.25,0.2687,2424.38,,2026-06-15
PR007760,21-Mar-2026,MANDI_049,,Mustard,5736.71,6387.7315270769195,0.6062,5650.0,2026-03-21
PR006999,27/05/2026,MANDI_033,Moga,Wheat,1988.75,2474.0,,,2026-05-27
PR010092,08.08.2026,MANDI_034,,Rice,,2395.86,2233.0,,2026-08-08
PR004177,2026-01-14,MANDI_030,Bathinda,Mustard,5513.84,6551.663187709396,6032.75,,2026-01-14
PR011884,06.04.2026,MANDI_039,Bathinda,Sugarcane,,,0.3623,0.35,2026-06-04
PR008324,2026-05-11,MANDI_052,Ludhiana,Maize,,2397.0,,2090.0,2026-05-11
PR008742,2026-05-13,MANDI_048,Bathinda,Sugarcane,,3829.995792526834,3646.93,3500.0,2026-05-13
PR007615,01-Jan-2026,MANDI_008,,Mustard,5579.671647451536,0.6616,6097.65,0.565,2026-01-01
PR008063,10.05.2026,,Amritsar,Sugarcane,0.3407,3992.0,3699.33,3500.0,2026-10-05
PR009005,11/06/2026,MANDI_041,Karnal,Cotton,6798.0,7364.26,7081.13,6620.0,2026-11-06
PR002876,2026-01-04,MANDI_005,Patiala,Mustard,5631.19948807676,6985.0,6307.9312294265,0.565,2026-01-04
PR008930,2026-01-03,MANDI_042,,Mustard,5697.91,6040.0,5869.2,5650.0,2026-01-03
PR009418,02-12-2026,MANDI_012,Amritsar,Cotton,6740.73,7863.3,7302.0,0.662,2026-02-12
PR007344,13/04/2026,MANDI_016,Ferozepur,Rice,1975.47,2335.1,2155.29,0.2183,2026-04-13
PR008377,2026-08-20,MANDI_019,Sirsa,Rice,1973.0,0.2355,2163.93,,2026-08-20
PR001507,08-22-2026,MANDI_038,Jalandhar,Rice,2002.02,2192.0,2096.79,,2026-08-22
PR008184,2026-08-03,MANDI_006,,Sugarcane,0.3229,3398.0,3314.0,3500.0,2026-08-03
PR010013,05/02/2026,MANDI_031,Hisar,Cotton,,0.7566,7081.0,6620.0,2026-05-02
PR000626,2026-01-05,MANDI_028,Kurukshetra,Rice,2075.6,0.2282,0.2179,,2026-01-05
PR008989,27-Jul-2026,MANDI_049,Ferozepur,Sugarcane,,3883.79,3576.912962314387,,2026-07-27
PR005455,2026/08/30,MANDI_045,Kurukshetra,Maize,2089.0,2565.25,0.2327,2090.0,2026-08-30
PR004565,01-13-2026,MANDI_054,Sirsa,Rice,1993.77,2205.0,2099.51,2183.0,2026-01-13
PR006508,06-17-2026,MANDI_026,,Mustard,4939.0,5581.89,5260.44,5650.0,2026-06-17
PR006237,2026-09-05,MANDI_017,,Rice,2203.03,2740.33,2472.0,2183.0,2026-09-05
PR004874,23/04/2026,MANDI_022,Bathinda,Mustard,5168.9,5851.0,0.551,5650.0,2026-04-23
PR006671,13/05/2026,MANDI_041,Kurukshetra,Sugarcane,3289.2,3630.0,3459.52,,2026-05-13
PR011202,2026-05-04,MANDI_040,Karnal,Rice,1922.21,2343.0,2132.79,,2026-05-04
PR010522,2026-07-20,,Ludhiana,Rice,2286.0,2449.31,2367.7356029661933,2183.0,2026-07-20
PR002363,04/01/2026,MANDI_026,Ferozepur,Mustard,5557.621357002578,6518.0,6037.59,0.565,2026-04-01
PR008811,19/07/2026,MANDI_034,Karnal,Rice,1875.31,2330.0,2103.0,0.2183,2026-07-19
PR010888,2026-03-14,MANDI_046,Ambala,Mustard,5069.91,6115.0,5592.63,,2026-03-14
PR001207,30-Aug-2026,,Amritsar,Wheat,0.237,2609.8,,2275.0,2026-08-30
PR005987,2026/08/15,MANDI_055,Sirsa,Sugarcane,3168.05,3830.82,,0.35,2026-08-15
PR000350,12/08/2026,MANDI_029,Ferozepur,Mustard,5036.24,0.5723,5379.51,5650.0,2026-12-08
PR009645,2026/01/09,MANDI_038,,Rice,1912.0,,1975.25,2183.0,2026-01-09
PR006482,2026/03/25,MANDI_049,Jalandhar,Cotton,6735.651610120605,7718.0,7227.0,6620.0,2026-03-25
PR009141,2026-03-14,MANDI_003,Karnal,Wheat,0.2383,2690.24,2536.66,0.2275,2026-03-14
PR000762,2026-06-24,MANDI_024,,Sugarcane,3034.97,3606.764288032432,,3500.0,2026-06-24
PR008429,2026/06/26,MANDI_031,Ludhiana,Mustard,5408.0,5989.09,5698.76,0.565,2026-06-26
PR002485,03.01.2026,MANDI_020,Ferozepur,Mustard,5893.8,,6238.51,,2026-03-01
PR010325,08.04.2026,MANDI_040,Amritsar,Rice,2077.56,2555.377949786156,2316.0,2183.0,2026-08-04
PR000821,06-Jul-2026,MANDI_012,Ludhiana,Wheat,,0.2594,2364.89,,2026-07-06
PR003354,2026/04/20,MANDI_038,Karnal,Sugarcane,3091.0,3300.83,3196.15,,2026-04-20
PR001711,2026-03-29,,Ludhiana,Sugarcane,3385.43,,3567.370160735434,3500.0,2026-03-29
PR003073,2026/03/23,,Kurukshetra,Cotton,5947.0,0.6556,,6620.0,2026-03-23
PR003915,12/02/2026,MANDI_004,Ambala,Mustard,,0.5912,5533.62,0.565,2026-12-02
PR011448,06-Aug-2026,MANDI_042,,Cotton,5716.44,,6405.85,,2026-08-06
PR003564,2026/04/26,MANDI_015,Fatehabad,Maize,,0.2334,0.2115,,2026-04-26
PR007360,2026/02/23,MANDI_033,Hisar,Mustard,5614.0,0.6851,,0.565,2026-02-23
PR001064,08-30-2026,MANDI_032,Hisar,Wheat,,2540.0,2333.5,,2026-08-30
PR008766,07/08/2026,MANDI_040,Sirsa,Rice,2255.903205740839,2442.29,2349.1,,2026-07-08
PR005079,23-Jun-2026,MANDI_024,Ludhiana,Sugarcane,3577.0,4269.0,3922.96,3500.0,2026-06-23
PR000154,04-08-2026,MANDI_001,Ferozepur,Mustard,0.4952,5910.21,,5650.0,2026-04-08
PR005129,24/01/2026,MANDI_041,Ferozepur,Wheat,0.228,2595.92,,2275.0,2026-01-24
PR008808,27-Jun-2026,MANDI_016,Karnal,Wheat,2178.0,,2387.64,0.2275,2026-06-27
PR009200,19.06.2026,MANDI_013,Kurukshetra,Maize,1933.79,2215.83,0.2075,0.209,2026-06-19
PR011020,11-Mar-2026,MANDI_024,Ambala,Maize,1793.0,0.1914,1853.511648520263,,2026-03-11
PR002292,08-26-2026,MANDI_056,Jalandhar,Sugarcane,3466.99,0.4255,0.3861,3500.0,2026-08-26
PR002632,2026/08/04,MANDI_002,Bathinda,Rice,1883.9,,1988.31,0.2183,2026-08-04
PR010910,08-Aug-2026,MANDI_005,Kurukshetra,Mustard,5876.26,6808.0,,5650.0,2026-08-08
PR007390,08-17-2026,MANDI_047,Sirsa,Maize,2013.0,2315.64,2164.49,2090.0,2026-08-17
PR000398,06/05/2026,MANDI_021,Sirsa,Cotton,,,7050.39,6620.0,2026-06-05
PR007115,2026/06/03,MANDI_021,Sirsa,Sugarcane,3545.42,3871.26,3708.0,3500.0,2026-06-03
PR010170,2026-03-22,MANDI_001,Ludhiana,Rice,1917.75,2373.14,,2183.0,2026-03-22
PR011343,2026-05-25,MANDI_007,,Cotton,0.6138,6657.59,6398.028734083424,6620.0,2026-05-25
PR004768,18.04.2026,MANDI_029,Sirsa,Mustard,5728.8,6432.37,,5650.0,2026-04-18
PR010882,2026/03/18,,Hisar,Wheat,2326.0,2626.0,0.2476,2275.0,2026-03-18
PR002386,2026-03-11,MANDI_042,Ludhiana,Maize,2145.7,2336.27,,2090.0,2026-03-11
PR000737,08-Sep-2026,,,Sugarcane,3270.77,3485.0,3377.93,3500.0,2026-09-08
PR001802,09/01/2026,MANDI_019,Sirsa,Wheat,0.216,2573.59,2366.86,2275.0,2026-09-01
PR003407,2026/04/13,MANDI_004,Kurukshetra,Mustard,5885.0,6516.0,6200.46,5650.0,2026-04-13
PR008830,2026/02/26,MANDI_002,Kurukshetra,Sugarcane,3244.55,3980.0,3612.49,,2026-02-26
PR010740,26/02/2026,,Amritsar,Mustard,5401.0,,5931.89,5650.0,2026-02-26
PR010059,02.04.2026,MANDI_016,Kurukshetra,Sugarcane,,,3322.05,3500.0,2026-02-04
PR010566,30/06/2026,MANDI_056,Hisar,Mustard,5121.37,,5319.12,,2026-06-30
PR009239,06-01-2026,MANDI_038,Kurukshetra,Rice,2162.866848374107,,2369.63,2183.0,2026-06-01
PR009981,04-11-2026,MANDI_046,Amritsar,Wheat,2371.0,,,2275.0,2026-04-11
PR011834,25-Apr-2026,,Ferozepur,Wheat,2068.0,2182.0,2125.0,,2026-04-25
PR000185,2026/04/17,MANDI_027,Ferozepur,Mustard,5296.86,0.6015,5656.0,5650.0,2026-04-17
PR010413,01-16-2026,MANDI_017,Amritsar,Maize,1780.0,2022.88,,2090.0,2026-01-16
PR007663,2026-02-01,MANDI_039,,Wheat,,2582.91,2394.05,2275.0,2026-02-01
PR008922,25-Mar-2026,MANDI_005,,Cotton,5881.02,6465.29531014507,6173.0,6620.0,2026-03-25
PR008619,16/03/2026,MANDI_054,Hisar,Maize,2040.7,0.2291,,0.209,2026-03-16
PR011616,08/05/2026,MANDI_044,Sirsa,Maize,,0.2035,1932.2400218168784,2090.0,2026-08-05
PR004619,02-Aug-2026,MANDI_005,Ludhiana,Maize,2161.03,2658.95,2409.99,,2026-08-02
PR003705,02/04/2026,MANDI_038,Ambala,Sugarcane,3639.0,4089.0,,,2026-02-04
PR000443,06/07/2026,MANDI_036,Jalandhar,Rice,2176.7299856714517,2711.0,2444.1,2183.0,2026-06-07
PR001103,20-Jul-2026,MANDI_002,Jalandhar,Maize,1921.1087636392806,2092.42,2007.0,,2026-07-20
PR001441,2026-07-28,MANDI_045,Fatehabad,Rice,2010.48,2465.99,2238.24,2183.0,2026-07-28
PR008873,2026-08-22,MANDI_020,Ferozepur,Maize,2169.51,2470.5010724706826,,,2026-08-22
PR006126,2026/03/30,MANDI_047,Kurukshetra,Maize,0.2062,0.2307,2184.28,2090.0,2026-03-30
PR007334,08-15-2026,MANDI_007,Hisar,Sugarcane,0.3666,3929.88,3798.0,3500.0,2026-08-15
PR005722,2026/02/09,MANDI_043,Moga,Wheat,2380.84,2867.61,2624.0,2275.0,2026-02-09
PR001409,06/02/2026,MANDI_011,Ludhiana,Sugarcane,3121.0,3415.38,,,2026-06-02
PR007077,08/05/2026,MANDI_013,Ludhiana,Wheat,,0.2273,2136.04,2275.0,2026-08-05
PR004437,2026-03-21,MANDI_020,Ambala,Maize,1841.6,,,2090.0,2026-03-21
PR006408,2026-02-15,MANDI_036,Ludhiana,Cotton,0.6612,8039.26,7325.58,6620.0,2026-02-15
PR005037,2026-04-11,MANDI_013,Moga,Sugarcane,3217.46,3992.19,3604.82,3500.0,2026-04-11
PR007960,2026/06/06,MANDI_056,Karnal,Maize,0.2128,2341.46,2234.68,2090.0,2026-06-06
PR010393,04-24-2026,MANDI_033,Ambala,Cotton,6902.91,8482.89,7692.9,6620.0,2026-04-24
PR010632,24-Jul-2026,,Ferozepur,Sugarcane,3188.0799965537653,3932.47,3560.28,0.35,2026-07-24
PR010174,03-24-2026,,Amritsar,Sugarcane,3126.090116876892,3705.68,3415.88,3500.0,2026-03-24
PR010074,01-Mar-2026,MANDI_036,Ludhiana,Sugarcane,3541.0,,,,2026-03-01
PR010444,03.07.2026,MANDI_052,Amritsar,Sugarcane,3126.56,3658.35,3392.45,3500.0,2026-03-07
PR009183,23/01/2026,MANDI_047,Ferozepur,Maize,1799.69,0.203,1915.04,2090.0,2026-01-23
PR008460,27-Feb-2026,MANDI_015,Patiala,Sugarcane,3628.15,3970.0,3799.0,3500.0,2026-02-27
PR009584,27-Jan-2026,MANDI_010,Sirsa,Rice,2020.3,2288.65,2154.47,,2026-01-27
PR006056,07.03.2026,MANDI_017,Ferozepur,Sugarcane,3651.51,4235.237928491489,0.3943,,2026-07-03
PR005151,2026/08/24,MANDI_001,Ludhiana,Sugarcane,3186.36,3610.78,3398.57,3500.0,2026-08-24
PR004624,2026/06/28,MANDI_004,Ludhiana,Rice,2242.69,0.2714,2479.0,2183.0,2026-06-28
PR003250,15-Feb-2026,MANDI_028,,Sugarcane,3509.0,4305.82,3907.19,3500.0,2026-02-15
PR007710,2026/06/04,,Ambala,Wheat,,,2167.0,2275.0,2026-06-04
PR008327,2026/04/05,MANDI_032,Amritsar,Rice,1899.87,2074.65,1987.26,2183.0,2026-04-05
PR010961,21-Jun-2026,MANDI_026,Ferozepur,Sugarcane,,0.3925,3742.0,0.35,2026-06-21
PR009684,2026-08-20,MANDI_006,Hisar,Mustard,5015.94,6229.04,0.5622,5650.0,2026-08-20
PR001381,01.09.2026,MANDI_011,Ferozepur,Rice,2072.810071072061,2196.19,,,2026-01-09
PR008499,2026-04-17,MANDI_020,Patiala,Mustard,5050.58,5360.88,5206.0,,2026-04-17
PR005865,04/01/2026,MANDI_020,Fatehabad,Wheat,2081.89,2305.07,2193.475713550545,,2026-04-01
PR001105,07/06/2026,MANDI_040,Ferozepur,Wheat,2275.5954054855833,2735.0,,2275.0,2026-07-06
PR007181,07.02.2026,MANDI_016,Bathinda,Wheat,2186.0,,0.2297,2275.0,2026-07-02
PR007450,11-Jun-2026,MANDI_019,Karnal,Wheat,,2308.0,2251.14,2275.0,2026-06-11
PR005524,2026-05-22,MANDI_015,Hisar,Rice,0.1919,2272.0,2095.3053061912256,2183.0,2026-05-22
PR004251,2026-03-09,MANDI_040,,Mustard,,0.6325,5830.72,5650.0,2026-03-09
PR010229,09/04/2026,MANDI_056,Ambala,Rice,2244.0,2601.0615239996937,2422.48,,2026-09-04
PR011864,17-Aug-2026,MANDI_036,Amritsar,Cotton,,7505.88,6911.76,6620.0,2026-08-17
PR011927,2026/01/19,MANDI_049,Ludhiana,Mustard,5540.91,0.6451,5996.0,5650.0,2026-01-19
PR005335,06-24-2026,MANDI_026,Moga,Mustard,5562.4177354862295,6811.56,6186.99,,2026-06-24
PR006751,2026-04-25,MANDI_002,Patiala,Maize,1898.64,2192.0,2045.12,,2026-04-25
PR006152,25-Feb-2026,MANDI_012,Ambala,Wheat,2068.37,2278.06,2173.21,,2026-02-25
PR001218,30.07.2026,MANDI_015,Amritsar,Sugarcane,3296.0,4060.51,3678.5,3500.0,2026-07-30
